ruta,autor,seccion,items_pass,items_aplicables,pct_cumplimiento,semaforo,item_h1_70_170,item_title_50_65,item_meta_desc_150_170,item_meta_desc_no_repite_h1,item_primer_parrafo_180,item_h2_estructura,item_listas_tablas,item_extension_400,item_tags_1_5,item_enlaces_min_2,item_enlace_parrafo_1_3,item_ancla_valida,item_imagen_1200px,item_imagen_alt
/money-invest/daily-news/javier-tebas-pide-renuncia-gianni-infantino-fifa/,Andrea Mercedes,sport business,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-dominicanos-que-compiten-hoy-jueves-31-de-julio-de-2026/,Edwin Lozada,sport business,8,13,61.5,🟡,True,True,False,True,True,False,,False,True,True,True,False,True,False
/empresas/donde-trabajar-en-el-extranjero-en-2026-los-10-paises-con-mejores-salarios/,Jhojhanni Fiorini,empresas,7,13,53.8,🔴,True,False,False,True,True,False,,True,True,True,False,False,True,False
/actualidad/resultados-de-leidsa-del-miercoles-3-de-junio-de-2026-2/,Andrea Mercedes,actualidad,8,13,61.5,🟡,False,True,False,True,True,False,,False,True,True,True,True,False,True
/actualidad/resultados-de-leidsa-del-miercoles-27-de-mayo-de-2026/,Andrea Mercedes,actualidad,8,13,61.5,🟡,False,True,False,True,True,False,,False,True,True,True,True,False,True
/lifestyle/copa-del-mundo-fifa-2026-de-que-esta-hecha-y-cuanto-vale-el-trofeo-mas-famoso-del-futbol/,Elba Reyes,lifestyle,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/como-ver-el-mundial-2026-en-vivo-canales-oficiales-para-ver-los-104-partidos-desde-cualquier-pais/,Elba Reyes,sport business,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/funeral-del-lider-supremo-de-iran-clamor-de-venganza-enciende-alarmas-globales/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/fallo-historico-en-rd-el-tribunal-constitucional-anula-el-decreto-que-regulaba-la-venta-de-bebidas-alcoholicas/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-nacional-de-este-viernes-16-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,False,False,True,False,False,,True,True,True,False,True,False,False
/empresas/hector-jose-rizek-sued-empresario-mecenas-y-representante-cultural-de-republica-dominicana/,Gabriel Rico Albarrán,empresas,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,True
/actualidad/tiene-escena-postcreditos-spider-man-brand-new-day-explicacion-final/,Edwin Lozada,actualidad,8,13,61.5,🟡,True,True,False,True,True,False,,True,False,True,True,False,False,True
/technology/devices/un-truco-para-tener-todos-los-partidos-del-mundial-2026-en-tu-calendario-de-google/,Elba Reyes,devices,9,13,69.2,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,False
/empresas/conviene-comprar-o-mantener-acciones-de-amazon-antes-de-la-presentacion-de-sus-resultados-trimestrales/,Jhojhanni Fiorini,empresas,10,13,76.9,🟡,True,True,False,True,True,True,,True,False,True,True,True,True,False
/technology/devices/no-tires-tu-dinero-los-unicos-telefonos-de-samsung-que-realmente-vale-la-pena-comprar-en-2026/,Elba Reyes,devices,10,13,76.9,🟡,True,True,True,True,True,False,,True,True,True,True,False,True,False
/technology/microsoft-integrara-amd-helios-en-azure-para-impulsar-la-inteligencia-artificial-y-competir-con-nvidia/,Rodrigo Muñoz,technology,6,13,46.2,🔴,True,False,False,True,True,False,,True,False,True,False,False,True,False
/empresas/jose-miguel-gonzalez-cuadra-el-empresario-que-hizo-de-jumbo-algo-mas-que-una-palabra/,Miguel Vega,empresas,10,13,76.9,🟡,False,True,False,True,False,True,,True,True,True,True,True,True,True
/money-invest/internacional-economia/paises-con-mejor-y-peor-reputacion-internacional-en-2026-segun-el-ranking-repcore-nations/,Jhojhanni Fiorini,internacional,7,13,53.8,🔴,True,False,False,True,True,True,,True,False,True,False,False,True,False
/actualidad/cerca-de-rd-cuando-y-donde-se-celebrara-la-final-de-miss-universo-2026/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/empresas/brand-content/la-revolucion-humana/,Darling Gil,brand content,2,13,15.4,🔴,False,False,False,True,False,False,,False,False,False,False,False,True,False
/actualidad/como-sacar-el-pasaporte-dominicano-por-primera-vez-en-2026-guia-y-requisitos/,Elba Reyes,actualidad,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,True
/actualidad/resultados-de-leidsa-del-miercoles-10-de-junio-de-2026/,Andrea Mercedes,actualidad,8,13,61.5,🟡,False,True,False,True,True,False,,False,True,True,True,True,False,True
/empresas/sport-business/nadie-nos-regala-nada-la-polemica-frase-de-lionel-messi-tras-clasificar-a-la-final-del-mundial/,Elba Reyes,sport business,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/que-datos-guarda-realmente-el-chip-de-la-nueva-cedula-en-rd-tras-los-rumores-sobre-donacion-de-organos/,Elba Reyes,daily news,9,13,69.2,🟡,True,False,False,True,False,True,,True,True,True,True,False,True,True
/money-invest/daily-news/que-esta-pasando-en-la-frontera-de-ceuta-entre-espana-y-marruecos-por-la-llegada-de-migrantes/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,True,,True,True,True,True,False,True,False
/lifestyle/experiencias/conciertos-en-republica-dominicana-la-cartelera-de-shows-que-no-te-puedes-perder-este-fin-de-semana/,Elba Reyes,experiencias,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/mercado-exchange/mejores-empresas-para-trabajar-region-norte-2026-el-nuevo-epicentro-del-liderazgo-humano-en-la-era-de-la-ia/,Darling Gil,mercado events,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,False,True,True,True
/politica/que-cambio-en-peru-para-que-keiko-fujimori-ganara-la-presidencia-en-su-cuarto-intento/,Ana Sosa,política,4,13,30.8,🔴,True,False,False,True,True,False,,False,False,False,False,False,True,False
/money-invest/daily-news/inauguracion-paso-desnivel-plaza-bandera/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/apple-elimina-el-negro-en-el-iphone-18-pro-estos-serian-los-nuevos-colores/,Jhojhanni Fiorini,technology,7,13,53.8,🔴,True,False,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/donde-sera-la-final-del-mundial-2026-fecha-y-estadio-confirmado/,Andrea Mercedes,sport business,9,13,69.2,🟡,False,True,False,True,True,True,,True,True,True,True,False,True,False
/empresas/sport-business/cuantos-entrenadores-han-sido-despedidos-o-renunciaron-en-el-mundial-2026/,Elba Reyes,sport business,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/republica-dominicana/cesantia-laboral-en-rd-cuanto-te-corresponde-segun-tu-salario-y-antiguedad/,Jhojhanni Fiorini,república dominicana,7,13,53.8,🔴,True,False,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/desaparecidos-por-el-terremoto-en-venezuela-2026-la-onu-estima-mas-de-50000-bajo-los-escombros/,Andrea Mercedes,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/money-invest/daily-news/cedulacion-en-rd-horarios-centros-24-horas-y-como-sacar-tu-cedula-rapido/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/lista-de-aranceles-de-trump-los-60-paises-afectados-las-tarifas-impuestas-y-el-impacto-en-rd/,Jhojhanni Fiorini,internacional,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/mercado-exchange/mercado-media-network-estrena-su-primer-autoshow-en-un-mismo-escenario-con-vision-emprendedora-2026/,Gabriel Rico Albarrán,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,False,True,True,True,True,True,True
/money-invest/ranking-paises-mas-competitivos-de-america-latina-en-2025/,Rodrigo Muñoz,money invest,7,13,53.8,🔴,False,True,False,True,True,False,,True,True,True,False,False,True,False
/actualidad/dolar-en-republica-dominicana-hoy-09-de-julio-de-2026-esta-es-la-tasa-oficial-de-compra-y-venta/,Jhojhanni Fiorini,actualidad,9,13,69.2,🟡,True,False,False,True,True,True,,False,True,True,False,True,True,True
/lifestyle/experiencias/conciertos-en-republica-dominicana-este-fin-de-semana-artistas-fechas-y-escenarios/,Elba Reyes,experiencias,12,13,92.3,🟢,True,True,True,True,True,True,,True,True,True,True,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-viernes-10-de-julio-de-2026/,Elba Reyes,república dominicana,9,13,69.2,🟡,True,False,False,True,True,True,,False,True,True,True,False,True,True
/empresas/ranking-las-10-empresas-con-mas-empleados-en-el-mundo-en-2025/,Rodrigo Muñoz,empresas,6,13,46.2,🔴,False,True,False,True,True,False,,True,False,True,False,False,True,False
/actualidad/trailer-de-avengers-doomsday-que-personajes-vuelven-al-ucm-en-el-impactante-trailer-de-la-nueva-pelicula-de-los-vengadores/,Elba Reyes,actualidad,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/conflicto-diplomatico-nicaragua-republica-dominicana/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/juicio-contra-nicolas-maduro-eeuu-junio-2027-3/,Andrea Mercedes,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/mercado-women/bengals-de-cincinnati-hermanas-blackburn/,Karime Rivas,mercado women,6,13,46.2,🔴,True,False,False,True,True,False,,True,False,False,False,True,True,False
/technology/artificial-intelligence/china-lanza-kimi-k3-la-ia-de-codigo-abierto-que-desafia-a-chatgpt-y-claude/,Rodrigo Muñoz,artificial intelligence,6,13,46.2,🔴,True,False,False,True,True,False,,True,False,True,False,False,True,False
/money-invest/daily-news/por-que-colapsaron-las-viviendas-publicas-en-venezuela-tras-el-terremoto/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/spider-man-un-nuevo-dia-aprueba-en-rotten-tomatoes-que-dice-la-critica-sobre-el-filme-de-tom-holland/,Elba Reyes,actualidad,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/partidos-de-hoy-miercoles-29-de-julio-del-2026-en-vivo-horarios-y-donde-ver-futbol/,Jhojhanni Fiorini,actualidad,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,True,False,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-jueves-2-julio-de-2026/,Elba Reyes,actualidad,5,13,38.5,🔴,False,True,False,True,False,True,,False,True,True,False,False,False,False
/money-invest/daily-news/que-es-un-doblete-sismico-y-por-que-el-terremoto-de-venezuela-fue-tan-destructivo/,Elba Reyes,daily news,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-domingo-19-julio-de-2026/,Elba Reyes,actualidad,4,13,30.8,🔴,False,False,False,True,False,True,,False,True,True,False,False,False,False
/empresas/betterfly-y-los-glp-1-el-mercado-de-us307-000-millones-que-un-unicornio-latinoamericano-anticipo-antes-que-nadie/,Ana Sosa,empresas,4,13,30.8,🔴,True,False,False,True,True,False,,False,False,False,False,False,True,False
/lifestyle/viajes/poder-del-pasaporte-de-rd-en-2026-lista-de-paises-que-no-exigen-visa-a-dominicanos/,Elba Reyes,viajes,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/ranking-paises-con-mayor-deuda-externa-en-america-latina-2025/,Rodrigo Muñoz,money invest,6,13,46.2,🔴,False,True,False,True,True,False,,True,False,True,False,False,True,False
/actualidad/resultados-de-la-loteria-del-25-de-mayo-2026-numeros-ganadores-de-nacional-leidsa-loteka-y-mas/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-7-julio-de-2026/,Elba Reyes,actualidad,5,13,38.5,🔴,False,True,False,True,False,True,,False,True,True,False,False,False,False
/money-invest/daily-news/el-costo-de-vivir-en-rd-subio-cuanto-mas-gasta-una-familia-dominicana-cada-mes-en-2026/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/internacional-economia/ranking-2026-de-los-paises-con-mas-submarinos-nucleares/,Jhojhanni Fiorini,internacional,9,13,69.2,🟡,False,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/terremotos-venezuela-victimas-mortales-rescate/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-nacional-del-domingo-3-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/money-invest/daily-news/cuanto-tiempo-duran-las-nuevas-cedulas-en-republica-dominicana-asi-cambia-la-vigencia-segun-tu-edad/,Elba Reyes,daily news,10,13,76.9,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/decreto-502-26-impacto-importaciones-rd/,Andrea Mercedes,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/que-tan-grave-es-la-lesion-de-junior-caminero-resultados-de-los-estudios-medicos-tras-el-pelotazo-de-98-mph/,Elba Reyes,actualidad,11,13,84.6,🟢,True,True,False,True,True,False,,True,True,True,True,True,True,True
/money-invest/daily-news/nominaciones-a-los-premios-emmy-2026-lista-completa-de-las-series-nominadas-en-las-categorias-principales/,Andrea Mercedes,daily news,8,13,61.5,🟡,True,True,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/seis-meses-sin-elecciones-en-venezuela-terremotos-y-crisis-consolidan-la-incertidumbre-politica/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/lifestyle/experiencias/los-10-mejores-hoteles-del-mundo-el-exclusivo-rincon-de-latinoamerica-que-conquisto-el-ranking/,Elba Reyes,hoteles,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/mercado-women/career/latinoamerica-industria-cosmetica/,Karime Rivas,career,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/francia-vs-inglaterra-copa-del-mundo-2026-que-sigue-en-juego-en-el-partido-por-el-tercer-lugar/,Ana Sosa,sport business,3,13,23.1,🔴,True,False,False,True,False,False,,False,False,False,False,False,True,False
/actualidad/apagones-en-republica-dominicana-empeoran-con-el-calor-interrupciones-aumentaron-hasta-20-veces-al-mes-en-2026/,Andrea Mercedes,noticias rd,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/technology/devices/whatsapp-como-chatear-con-alguien-sin-agregar-su-numero-de-telefono/,Elba Reyes,devices,9,13,69.2,🟡,True,False,False,True,True,True,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-nacional-del-domingo-26-de-abril-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/technology/whatsapp-deja-de-funcionar-en-estos-iphone-en-2026-lista-de-modelos-sin-soporte/,Agatha Thomas,technology,7,13,53.8,🔴,True,True,False,True,True,False,,True,False,True,False,False,False,True
/mercado-women/trends/basura-de-la-boda-de-taylor-swift-se-vende/,Karime Rivas,trends,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,False,True,True,False
/empresas/los-10-millonarios-mas-ricos-de-latinoamerica-en-2026-asi-marchan-sus-fortunas-a-mitad-de-ano/,Jhojhanni Fiorini,empresas,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/empresas/ciencia-innovacion-y-atencion-personalizada-en-medicina-estetica/,Darling Gil,salud,3,13,23.1,🔴,False,True,False,True,False,False,,False,False,False,False,False,True,False
/money-invest/daily-news/conflicto-en-iran-y-el-petroleo-por-que-puede-subir-el-precio-de-la-gasolina-en-rd/,Jhojhanni Fiorini,república dominicana,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/mercado-women/executive-profiles/grace-schiodtz-uber-eats-mexico/,Karime Rivas,executive profiles,10,13,76.9,🟡,True,True,False,True,True,True,,True,True,True,False,True,True,False
/empresas/brand-content/equipos-que-perduran/,Darling Gil,brand content,2,13,15.4,🔴,False,False,False,True,False,False,,False,False,False,False,False,True,False
/empresas/sport-business/mundial-2026-haaland-enfrenta-a-inglaterra-el-pais-donde-nacio/,Miguel Vega,sport business,8,13,61.5,🟡,False,False,False,True,True,True,,True,True,True,False,False,True,True
/technology/devices/estrenos-en-streaming-de-julio-2026-las-series-y-peliculas-que-llegan-a-netflix-y-max-en-rd/,Elba Reyes,devices,7,13,53.8,🔴,True,False,False,True,True,False,,True,False,True,True,False,True,False
/actualidad/ranking-las-10-cosas-mas-caras-que-ha-creado-la-humanidad/,Jhojhanni Fiorini,actualidad,8,13,61.5,🟡,False,True,False,True,False,False,,True,True,True,True,True,True,False
/empresas/esto-gana-un-abogado-en-republica-dominicana-en-2026-segun-el-mercado-laboral/,Elba Reyes,empresas,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/los-10-relojes-mas-exclusivos-y-caros-del-mundo-en-2026/,Elba Reyes,lifestyle,10,13,76.9,🟡,False,True,False,True,True,False,,True,True,True,True,True,True,True
/money-invest/republica-dominicana/amazon-inicia-operaciones-en-republica-dominicana-todo-lo-que-debes-saber/,Rodrigo Muñoz,república dominicana,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-nacional-del-viernes-1-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,6,13,46.2,🔴,False,True,False,True,False,False,,True,True,True,False,True,False,False
/empresas/sport-business/croacia-el-amuleto-de-la-suerte-para-portugal-en-el-mundial/,Gabriel Rico Albarrán,sport business,9,13,69.2,🟡,False,True,False,True,True,True,,True,True,True,False,False,True,True
/money-invest/daily-news/temblor-las-terrenas-siete-sismos-adicionales/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,True,False,True,True,False,,False,True,True,True,True,True,False
/actualidad/cuanto-recaudo-la-pelicula-de-moana-en-su-estreno-las-cifras-de-su-tibio-debut-en-cines/,Elba Reyes,actualidad,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/como-funciona-la-nueva-herramienta-de-whatsapp-para-chatear-con-alguien-sin-pedirle-su-numero/,Elba Reyes,devices,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/us-13000-millones-petroleo-venezolano-estados-unidos/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/empresas/gestion/como-redactar-un-informe-de-experimento-guia-completa-2024/,Jhojhanni Fiorini,gestión,8,13,61.5,🟡,False,True,False,True,True,False,,True,False,True,False,True,True,True
/technology/devices/netflix-dejara-de-funcionar-en-estos-televisores-y-celulares-desde-junio-de-2026/,Elba Reyes,devices,10,13,76.9,🟡,True,True,False,True,True,True,,True,True,True,True,False,True,False
/actualidad/calendario-lunar-2026-los-dias-que-debes-evitar-para-cortarte-el-cabello/,Jhojhanni Fiorini,actualidad,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,False,False,True,True
/money-invest/daily-news/video-el-volcan-etna-entra-en-erupcion-en-sicilia-cierran-aeropuertos-por-la-ceniza/,Andrea Mercedes,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/money-invest/daily-news/presupuesto-republica-dominicana-2027/,Andrea Mercedes,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/lifestyle/si-tu-apellido-esta-en-esta-lista-tu-origen-es-espanol/,Jhojhanni Fiorini,lifestyle,8,13,61.5,🟡,False,True,False,True,True,False,,True,True,True,False,False,True,True
/money-invest/daily-news/por-que-esta-cayendo-el-dolar-en-america-latina-y-hasta-cuando-continuara-depreciandose/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/whatsapp-el-truco-para-no-aparecer-en-linea-y-proteger-tu-privacidad/,Elba Reyes,technology,9,13,69.2,🟡,False,False,False,True,True,False,,True,True,True,True,True,True,True
/mercado-women/trends/rosalia-en-el-mundial-2026-la-inesperada-propuesta-de-aitana-a-la-fifa-tras-el-pase-de-espana-a-la-final/,Elba Reyes,trends,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/mercado-exchange/victor-corniel-ia-y-medicina/,Karime Rivas,mercado events,6,13,46.2,🔴,True,False,False,True,True,False,,True,True,False,False,False,True,False
/money-invest/daily-news/sismo-magnitud-74-mexico-chiapas-epicentro/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/celulares-que-se-quedan-sin-whatsapp-el-1-de-julio-2026-lista-completa/,Jhojhanni Fiorini,devices,8,13,61.5,🟡,True,False,False,True,True,True,,True,True,True,False,False,True,False
/turismo/esto-son-los-lugares-mas-seguros-para-vivir-en-republica-dominicana-en-2026/,Elba Reyes,turismo,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,True
/actualidad/cuando-empieza-el-torneo-de-beisbol-lidom-2026-2027-ya-hay-fecha-oficial/,Elba Reyes,actualidad,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,True
/mercado-women/leadership/lina-garcia-insta-a-gestionar-empresas-con-vision-y-estrategia/,Karime Rivas,leadership,8,13,61.5,🟡,True,True,False,True,False,False,,True,True,True,False,True,True,False
/money-invest/daily-news/nayib-bukele-reeleccion-elecciones-2027-el-salvador/,Andrea Mercedes,daily news,9,13,69.2,🟡,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/que-debes-saber-sobre-las-pruebas-nacionales-2026-y-cuando-son-en-republica-dominicana/,Andrea Mercedes,daily news,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/business/como-china-utiliza-la-inteligencia-artificial-de-codigo-abierto-para-ganar-influencia-global/,Ana Sosa,business,6,13,46.2,🔴,True,False,False,True,True,False,,True,True,False,False,False,True,False
/actualidad/de-17-a-43-anos-los-jugadores-mas-jovenes-y-mas-viejos-del-mundial-2026/,Elba Reyes,actualidad,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,True,False,True,False
/mercado-women/leadership/sandra-ortega-mayor-heredera-de-inditex-enfrenta-a-su-gestor/,Karime Rivas,leadership,9,13,69.2,🟡,True,True,False,True,True,False,,True,True,True,False,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-lunes-20-de-julio-de-2026/,Elba Reyes,república dominicana,8,13,61.5,🟡,True,False,False,True,True,True,,False,True,True,True,False,True,False
/money-invest/republica-dominicana/cuanto-cuesta-sacar-la-licencia-en-republica-dominicana/,Jhojhanni Fiorini,república dominicana,7,13,53.8,🔴,False,True,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/mundial-2030-64-equipos-conmebol-fifa/,Andrea Mercedes,sport business,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/ranking-del-salario-minimo-en-latinoamerica-en-2026/,Jhojhanni Fiorini,money invest,8,13,61.5,🟡,False,True,False,True,True,False,,True,True,True,True,False,True,False
/medihealth/salud/10-vitaminas-y-suplementos-que-ayudan-a-bajar-el-colesterol/,Elba Reyes,salud,10,13,76.9,🟡,False,True,False,True,True,False,,True,True,True,True,True,True,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-22-de-julio-de-2026/,Elba Reyes,república dominicana,9,13,69.2,🟡,True,False,False,True,True,True,,False,True,True,True,False,True,True
/technology/como-quitar-meta-ai-de-whatsapp-y-que-puedes-hacer-para-limitarla/,Elba Reyes,technology,8,13,61.5,🟡,False,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-nacional-de-este-miercoles-20-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,6,13,46.2,🔴,True,False,False,True,False,False,,True,True,True,False,True,False,False
/actualidad/francia-vs-marruecos-en-vivo-horario-canales-de-tv-y-donde-ver-los-cuartos-de-final-del-mundial-2026/,Jhojhanni Fiorini,actualidad,8,13,61.5,🟡,True,False,False,True,True,True,,False,True,True,False,True,False,True
/mercado-women/la-princesa-leonor-termina-su-formacion-militar-y-recibe-la-gran-cruz-del-merito-aeronautico/,Elba Reyes,mercado women,9,13,69.2,🟡,True,False,True,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/cuales-son-los-paises-con-peor-trafico-en-latinoamerica-el-ranking-de-los-minutos-perdidos-al-dia/,Jhojhanni Fiorini,internacional,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/estos-son-los-terremotos-mas-intensos-de-la-historia/,Rodrigo Muñoz,actualidad,5,13,38.5,🔴,False,True,False,True,True,False,,True,False,True,False,False,False,False
/empresas/los-8-medicos-empresarios-mas-ricos-del-mundo/,Jhojhanni Fiorini,empresas,7,13,53.8,🔴,False,False,False,True,True,False,,True,True,True,False,True,True,False
/lifestyle/experiencias/papa-andres-un-tributo-al-arte-del-ron-premium/,Rodrigo Muñoz,experiencias,4,13,30.8,🔴,False,False,False,True,False,False,,True,False,True,False,False,True,False
/money-invest/internacional-economia/ingles-en-latinoamerica-los-paises-con-mejor-nivel-y-quien-queda-atras/,Elba Reyes,internacional,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/los-10-paises-con-las-playas-mas-limpias-del-mundo-este-es-el-unico-destino-en-latam-que-destaca/,Andrea Mercedes,viajes,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/por-que-perdio-republica-dominicana-ante-estados-unidos-en-baloncesto-las-claves-del-partido/,Elba Reyes,actualidad,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/whatsapp-el-truco-oficial-para-cambiar-de-numero-sin-perder-tus-chats-ni-grupos/,Elba Reyes,devices,8,13,61.5,🟡,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/alerta-sanitaria-en-ee-uu-mas-de-100-contagiados-por-norovirus-en-un-crucero-de-california/,Andrea Mercedes,salud,10,13,76.9,🟡,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-nacional-del-lunes-11-de-mayo-de-2026/,Jhojhanni Fiorini,actualidad,5,13,38.5,🔴,False,True,False,True,False,False,,False,True,True,False,True,False,False
/lifestyle/ranking-las-10-ciudades-mas-caras-para-vivir-con-lujo-en-2025/,Rodrigo Muñoz,lifestyle,7,13,53.8,🔴,False,True,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/china-y-rusia-concluyen-maniobras-navales-y-despliegan-fuerzas-hacia-el-pacifico/,Gabriel Rico Albarrán,daily news,11,13,84.6,🟢,True,True,False,True,True,True,,True,True,True,True,False,True,True
